attendee_id,direction,trip_option,leg1_mode,leg1_length,leg1_duration,leg2_mode,leg2_length,leg2_duration,leg3_mode,leg3_length,leg3_duration,leg4_mode,leg4_length,leg4_duration,leg5_mode,leg5_length,leg5_duration,leg6_mode,leg6_length,leg6_duration,leg7_mode,leg7_length,leg7_duration,leg8_mode,leg8_length,leg8_duration,leg9_mode,leg9_length,leg9_duration,leg10_mode,leg10_length,leg10_duration,leg11_mode,leg11_length,leg11_duration,leg12_mode,leg12_length,leg12_duration,leg13_mode,leg13_length,leg13_duration,leg14_mode,leg14_length,leg14_duration,leg15_mode,leg15_length,leg15_duration,total_duration,total_length
A00026,dep,1,CAR,176.39775,117.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.06666666666666,176.39775
A00027,dep,1,WALK,10.81328,136.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.96666666666667,10.81328
A00027,dep,2,WALK,0.31161,4.216666666666667,BUS,3.23225,10.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,18.3615
A00027,dep,3,WALK,0.28724,3.9,BUS,5.62588,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66666666666666,15.47694
A00027,dep,4,WALK,0.31161,4.216666666666667,BUS,3.23225,9.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,18.3615
A00027,dep,5,WALK,0.28724,3.9,BUS,5.62588,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66666666666666,15.47694
A00027,dep,1,BICYCLE,10.87344,40.56666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.56666666666667,10.87344
A00027,dep,1,CAR,13.127120000000001,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,13.127120000000001
A00028,dep,1,WALK,3.54948,45.0,BUS,11.59759,22.0,WALK,0.37422000000000005,7.333333333333333,RAIL,47.281279999999995,27.0,WALK,0.14239,2.066666666666667,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,259.25,241.03023000000002
A00028,dep,1,CAR,199.64073000000002,131.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.96666666666667,199.64073000000002
A00029,dep,1,WALK,1.67416,22.216666666666665,RAIL,16.992669999999997,14.0,WALK,0.13096000000000002,1.7666666666666666,RAIL,32.07784,19.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,105.93333333333332,62.840740000000004
A00029,dep,2,WALK,1.71105,22.733333333333334,RAIL,1.8480699999999999,4.0,WALK,0.11626,1.5833333333333333,RAIL,18.80786,12.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,116.25,64.80413
A00029,dep,3,WALK,1.67416,22.216666666666665,RAIL,16.992669999999997,14.0,WALK,0.13096000000000002,1.7666666666666666,RAIL,32.07784,18.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,109.89999999999999,60.89737
A00029,dep,1,BICYCLE,41.19565,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,41.19565
A00029,dep,1,CAR,43.26874,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,43.26874
A00030,dep,1,WALK,9.66399,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.85,9.66399
A00030,dep,2,WALK,0.55792,7.45,BUS,2.1816,8.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83333333333333,17.557160000000003
A00030,dep,3,WALK,0.5570499999999999,7.433333333333334,BUS,6.6673100000000005,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,16.78818
A00030,dep,4,WALK,0.55792,7.45,BUS,2.1816,8.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83333333333333,17.557160000000003
A00030,dep,5,WALK,0.5570499999999999,7.433333333333334,BUS,6.6673100000000005,21.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.23333333333333,18.731550000000002
A00030,dep,1,BICYCLE,10.01583,35.43333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.43333333333333,10.01583
A00030,dep,1,CAR,11.12949,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85,11.12949
A00031,dep,1,WALK,10.77323,138.08333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.08333333333334,10.77323
A00031,dep,2,WALK,0.69647,9.416666666666666,BUS,3.20344,12.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.18333333333334,13.46373
A00031,dep,3,WALK,2.20918,28.85,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.61666666666667,11.773
A00031,dep,4,WALK,2.20918,28.85,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.61666666666667,11.773
A00031,dep,5,WALK,1.30348,16.616666666666667,BUS,2.3496799999999998,10.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.38333333333333,13.21698
A00031,dep,1,BICYCLE,11.41948,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,11.41948
A00031,dep,1,CAR,12.52296,13.483333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.483333333333333,12.52296
A00032,dep,1,WALK,2.12896,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,2.12896
A00032,dep,1,BICYCLE,2.7583699999999998,11.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.233333333333333,2.7583699999999998
A00032,dep,1,CAR,2.6831,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2.6831
A00033,dep,1,WALK,0.53619,8.066666666666666,RAIL,17.90115,13.0,WALK,0.31374,4.516666666666667,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.383333333333326,25.179400000000005
A00033,dep,2,WALK,0.53619,8.066666666666666,RAIL,28.14728,22.0,WALK,0.45775,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01666666666667,40.648410000000005
A00033,dep,1,BICYCLE,24.82804,86.63333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.63333333333334,24.82804
A00033,dep,1,WALK,0.53619,8.066666666666666,RAIL,17.90115,13.0,WALK,0.31374,4.516666666666667,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.383333333333326,25.179400000000005
A00033,dep,2,WALK,0.53619,8.066666666666666,RAIL,28.14728,22.0,WALK,0.45775,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01666666666667,40.648410000000005
A00034,dep,1,WALK,2.89378,37.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.17877,2.5833333333333335,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,275.75,291.54826
A00034,dep,2,WALK,2.89378,37.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.14296999999999999,2.1333333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,271.08333333333337,291.77273
A00034,dep,3,WALK,2.89378,37.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.17877,2.5833333333333335,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,275.75,291.54826
A00034,dep,1,CAR,233.55237,150.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.13333333333333,233.55237
A00035,dep,1,WALK,1.61471,21.633333333333333,RAIL,13.08833,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.41666666666666,24.67727
A00035,dep,2,WALK,1.49585,19.366666666666667,RAIL,10.77455,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.18333333333334,24.188
A00035,dep,3,WALK,1.61471,21.633333333333333,RAIL,13.08833,10.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41666666666666,24.67727
A00035,dep,4,WALK,0.60403,7.95,BUS,1.19605,4.0,WALK,0.12079999999999999,2.033333333333333,RAIL,13.08833,10.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,77.76666666666667,24.98344
A00035,dep,5,WALK,1.49585,19.366666666666667,RAIL,10.77455,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.15,22.24463
A00035,dep,1,BICYCLE,18.07068,63.18333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.18333333333333,18.07068
A00035,dep,1,CAR,21.41487,19.683333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.683333333333334,21.41487
A00036,dep,1,WALK,2.98664,38.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.17877,2.5833333333333335,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,276.75,291.64112
A00036,dep,2,WALK,2.98664,38.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.14296999999999999,2.1333333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,272.08333333333337,291.86559
A00036,dep,3,WALK,2.98664,38.31666666666667,RAIL,16.676299999999998,17.0,WALK,0.17877,2.5833333333333335,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,276.75,291.64112
A00036,dep,1,CAR,239.04139999999998,150.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.05,239.04139999999998
A00037,dep,1,WALK,0.74749,9.733333333333333,BUS,4.40481,12.0,WALK,0.27605,4.3,RAIL,32.07784,18.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,97.95,47.527930000000005
A00037,dep,2,WALK,3.07279,40.2,RAIL,32.07784,18.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.11666666666667,45.17237
A00037,dep,3,WALK,0.11469,1.5666666666666667,BUS,5.5827,15.0,WALK,0.27605,4.3,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,93.78333333333333,48.07285
A00037,dep,4,WALK,3.12199,40.85,RAIL,21.831709999999998,17.0,WALK,0.31374,4.516666666666667,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.16666666666667,31.69576
A00037,dep,5,WALK,3.07279,40.2,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.11666666666667,45.1722
A00037,dep,1,BICYCLE,29.52447,103.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71666666666667,29.52447
A00037,dep,1,CAR,27.539930000000002,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,27.539930000000002
A00038,dep,1,WALK,3.04535,38.733333333333334,BUS,10.129959999999999,26.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.53333333333333,24.6825
A00038,dep,2,WALK,3.3417399999999997,42.516666666666666,BUS,10.46592,30.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.28333333333333,23.37148
A00038,dep,3,WALK,2.71556,34.516666666666666,BUS,13.95141,31.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.28333333333333,26.23079
A00038,dep,1,BICYCLE,22.609389999999998,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,22.609389999999998
A00038,dep,1,CAR,24.71065,27.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.166666666666668,24.71065
A00039,dep,1,WALK,2.3960700000000004,31.0,RAIL,32.40694,35.0,WALK,0.35842,5.4,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,174.31666666666666,125.18596
A00039,dep,1,CAR,112.32699000000001,76.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.33333333333333,112.32699000000001
A00040,dep,1,WALK,1.9192799999999999,24.5,BUS,4.3667,8.0,WALK,0.0265,0.45,BUS,26.27227,25.0,WALK,0.13393,2.05,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,261.85,275.47277
A00040,dep,2,WALK,2.16514,27.766666666666666,BUS,41.363730000000004,64.0,WALK,0.13393,2.05,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,295.66666666666663,286.41689
A00040,dep,1,CAR,191.93447,118.91666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91666666666667,191.93447
A00041,dep,1,WALK,0.84065,11.2,BUS,12.207870000000002,28.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.96666666666667,22.612340000000003
A00041,dep,2,WALK,0.70931,9.2,BUS,11.27534,27.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,23.49184
A00041,dep,1,BICYCLE,19.18408,67.51666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.51666666666667,19.18408
A00041,dep,1,CAR,21.25731,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05,21.25731
A00042,dep,1,WALK,13.03069,167.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.2,13.03069
A00042,dep,2,WALK,1.6529800000000001,21.366666666666667,BUS,6.05694,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.13333333333333,17.27374
A00042,dep,3,WALK,2.04232,26.05,BUS,6.1562399999999995,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.81666666666666,17.76238
A00042,dep,4,WALK,1.6529800000000001,21.366666666666667,BUS,6.05694,19.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.16666666666667,19.21711
A00042,dep,1,BICYCLE,14.75951,52.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.583333333333336,14.75951
A00042,dep,1,CAR,14.66369,17.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.433333333333334,14.66369
A00043,dep,1,WALK,0.82301,10.5,BUS,4.4868999999999994,12.0,WALK,0.14484,2.0833333333333335,RAIL,79.23689,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,174.46666666666667,176.85683000000003
A00043,dep,2,WALK,0.83485,10.966666666666667,BUS,11.224950000000002,20.0,WALK,0.76173,9.833333333333334,RAIL,91.19842999999999,68.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,184.73333333333335,146.34085
A00043,dep,3,WALK,0.82301,10.5,BUS,4.4868999999999994,12.0,WALK,0.14484,2.0833333333333335,RAIL,79.23689,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,174.46666666666667,176.85683000000003
A00043,dep,1,CAR,120.33996,77.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.03333333333333,120.33996
A00044,dep,1,BICYCLE,24.03554,84.43333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.43333333333334,24.03554
A00044,dep,1,CAR,31.701880000000003,24.283333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.283333333333335,31.701880000000003
A00045,dep,1,WALK,1.33488,17.033333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.033333333333335,1.33488
A00045,dep,1,BICYCLE,1.33488,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,1.33488
A00045,dep,1,CAR,8.41611,9.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.066666666666666,8.41611
A00046,dep,1,BICYCLE,25.318939999999998,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,25.318939999999998
A00046,dep,1,CAR,33.91406,26.883333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.883333333333333,33.91406
A00047,dep,1,WALK,2.82053,35.71666666666667,BUS,11.21196,19.0,WALK,0.14654,2.183333333333333,RAIL,19.54241,16.0,WALK,0.29583,4.133333333333334,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,124.80000000000001,43.58109
A00047,dep,1,BICYCLE,41.54125,146.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.46666666666667,41.54125
A00047,dep,1,CAR,47.83907,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6,47.83907
A00048,dep,1,WALK,2.36315,30.0,RAIL,12.12693,9.0,WALK,0.13641,1.8333333333333333,RAIL,37.67721,36.0,WALK,0.21271,3.25,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,177.03333333333336,144.48448000000002
A00048,dep,1,CAR,77.10169,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,77.10169
A00049,dep,1,WALK,0.7259500000000001,9.3,BUS,8.16044,10.0,WALK,0.2726,4.716666666666667,RAIL,15.7536,10.0,WALK,0.18321,2.75,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,133.71666666666667,117.06387
A00049,dep,2,WALK,0.7259500000000001,9.3,BUS,8.16044,10.0,WALK,0.2726,4.716666666666667,RAIL,15.7536,10.0,WALK,0.18321,2.75,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,137.68333333333334,115.12049999999999
A00049,dep,1,CAR,91.49694000000001,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25,91.49694000000001
A00050,dep,1,WALK,1.83277,24.15,RAIL,5.50688,6.0,WALK,0.29583,4.133333333333334,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.05,17.1993
A00050,dep,2,WALK,0.7415700000000001,10.016666666666667,BUS,8.26985,23.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81666666666666,20.51861
A00050,dep,3,WALK,0.19927,2.6666666666666665,BUS,7.94838,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43333333333334,17.71147
A00050,dep,1,BICYCLE,16.03574,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7,16.03574
A00050,dep,1,CAR,19.54738,19.183333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.183333333333334,19.54738
A00051,dep,1,WALK,2.6532,33.63333333333333,BUS,11.11743,21.0,WALK,0.16418000000000002,2.9833333333333334,RAIL,32.298880000000004,18.0,WALK,0.17565999999999998,2.6666666666666665,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,175.23333333333335,138.37742000000003
A00051,dep,2,WALK,2.6532,33.63333333333333,BUS,10.30539,14.0,BUS,0.81204,3.0,WALK,0.16418000000000002,2.9833333333333334,RAIL,32.298880000000004,18.0,WALK,0.17565999999999998,2.6666666666666665,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,177.2,136.43388000000002
A00051,dep,3,WALK,2.6532,33.63333333333333,BUS,11.11743,21.0,WALK,0.16418000000000002,2.9833333333333334,RAIL,32.298880000000004,18.0,WALK,0.17342,2.6333333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,181.16666666666669,136.43164000000002
A00051,dep,4,WALK,2.6532,33.63333333333333,BUS,11.11743,21.0,WALK,0.16418000000000002,2.9833333333333334,RAIL,32.298880000000004,18.0,WALK,0.17342,2.6333333333333333,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,179.16666666666669,136.43181
A00051,dep,1,CAR,100.43669,77.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05,100.43669
A00052,dep,1,WALK,2.19087,28.116666666666667,RAIL,31.04389,27.0,WALK,0.15109999999999998,2.35,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,160.38333333333333,123.41039
