attendee_id,direction,trip_option,leg1_mode,leg1_length,leg1_duration,leg2_mode,leg2_length,leg2_duration,leg3_mode,leg3_length,leg3_duration,leg4_mode,leg4_length,leg4_duration,leg5_mode,leg5_length,leg5_duration,leg6_mode,leg6_length,leg6_duration,leg7_mode,leg7_length,leg7_duration,leg8_mode,leg8_length,leg8_duration,leg9_mode,leg9_length,leg9_duration,leg10_mode,leg10_length,leg10_duration,leg11_mode,leg11_length,leg11_duration,leg12_mode,leg12_length,leg12_duration,leg13_mode,leg13_length,leg13_duration,leg14_mode,leg14_length,leg14_duration,leg15_mode,leg15_length,leg15_duration,total_duration,total_length
A00052,dep,2,WALK,2.19087,28.116666666666667,RAIL,31.04389,27.0,WALK,0.15109999999999998,2.35,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,160.38333333333333,123.41039
A00052,dep,1,CAR,90.50619999999999,65.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01666666666667,90.50619999999999
A00053,dep,1,WALK,13.37141,171.56666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56666666666666,13.37141
A00053,dep,2,WALK,1.28758,16.466666666666665,BUS,4.82609,17.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23333333333333,15.67749
A00053,dep,3,WALK,1.28758,16.466666666666665,BUS,4.82609,17.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23333333333333,15.67749
A00053,dep,4,WALK,1.28758,16.466666666666665,BUS,4.82609,17.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23333333333333,15.67749
A00053,dep,1,BICYCLE,14.18783,51.516666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.516666666666666,14.18783
A00053,dep,1,CAR,20.45096,15.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.233333333333333,20.45096
A00054,dep,1,WALK,6.7576,85.36666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.36666666666666,6.7576
A00054,dep,2,WALK,1.82393,23.583333333333332,BUS,4.74256,11.0,WALK,3.4686399999999997,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98333333333332,10.035129999999999
A00054,dep,1,BICYCLE,6.83227,24.383333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.383333333333333,6.83227
A00054,dep,1,CAR,11.28875,15.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.533333333333333,11.28875
A00055,dep,1,WALK,1.7154500000000001,21.716666666666665,BUS,11.586780000000001,19.0,WALK,0.34098,4.983333333333333,BUS,5.504359999999999,11.0,WALK,0.26981,4.35,RAIL,43.2187,28.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,164.98333333333335,104.95697
A00055,dep,1,CAR,80.55801,63.88333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88333333333333,80.55801
A00056,dep,1,WALK,14.212909999999999,182.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.16666666666666,14.212909999999999
A00056,dep,2,WALK,0.8260700000000001,10.683333333333334,BUS,6.720899999999999,19.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45,17.11079
A00056,dep,3,WALK,1.15504,14.9,BUS,6.05694,19.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,18.719170000000002
A00056,dep,4,WALK,0.8260700000000001,10.683333333333334,BUS,6.720899999999999,19.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45,17.11079
A00056,dep,5,WALK,1.15504,14.9,BUS,6.05694,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.66666666666666,16.7758
A00056,dep,1,BICYCLE,15.21386,54.166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.166666666666664,15.21386
A00056,dep,1,CAR,16.05877,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,16.05877
A00057,dep,1,WALK,12.59888,160.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.13333333333333,12.59888
A00057,dep,2,WALK,1.1627,14.85,BUS,1.7305899999999999,5.0,BUS,5.85656,13.0,WALK,0.08479,1.3,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.91666666666666,15.579189999999999
A00057,dep,3,WALK,1.1627,14.85,BUS,9.6662,23.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.61666666666667,20.392720000000004
A00057,dep,4,WALK,1.9103299999999999,24.2,BUS,7.47654,16.0,WALK,0.08479,1.3,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.26666666666667,16.216209999999997
A00057,dep,1,BICYCLE,12.80194,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,12.80194
A00057,dep,1,CAR,20.23952,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,20.23952
A00058,dep,1,WALK,2.68644,35.2,RAIL,15.926969999999999,16.0,WALK,0.41041000000000005,6.016666666666667,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.01666666666667,30.53101
A00058,dep,2,WALK,0.77724,9.9,BUS,6.38263,13.0,WALK,0.11993999999999999,2.0166666666666666,RAIL,13.08833,10.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,88.69999999999999,30.342369999999995
A00058,dep,3,WALK,0.81335,10.35,BUS,37.9961,70.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.14999999999999,50.31664
A00058,dep,4,WALK,2.68644,35.2,RAIL,15.926969999999999,16.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.98333333333333,28.58764
A00058,dep,1,BICYCLE,27.44602,96.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.33333333333333,27.44602
A00058,dep,1,CAR,28.039900000000003,26.383333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.383333333333333,28.039900000000003
A00059,dep,1,WALK,0.27409,3.7,BUS,8.98848,18.833333333333332,WALK,0.15916,2.566666666666667,RAIL,46.880919999999996,35.0,WALK,0.18321,2.75,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,159.8,148.45393
A00059,dep,2,WALK,0.25777999999999995,3.4,BUS,7.90899,20.35,WALK,0.36855,5.616666666666666,RAIL,128.24742,87.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,170.28333333333336,146.80448
A00059,dep,3,WALK,0.27409,3.7,BUS,8.98848,18.833333333333332,WALK,0.15916,2.566666666666667,RAIL,46.880919999999996,35.0,WALK,0.18321,2.75,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,163.76666666666665,146.51056
A00059,dep,4,WALK,0.25777999999999995,3.4,BUS,7.90899,20.35,WALK,0.36855,5.616666666666666,RAIL,128.24742,87.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,170.28333333333336,146.80448
A00059,dep,5,WALK,0.27409,3.7,BUS,8.98848,18.833333333333332,WALK,0.15916,2.566666666666667,RAIL,46.880919999999996,35.0,WALK,0.18321,2.75,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,159.8,148.45393
A00059,dep,1,CAR,131.72260999999997,85.63333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.63333333333334,131.72260999999997
A00060,dep,1,WALK,4.72949,60.11666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.11666666666667,4.72949
A00060,dep,1,BICYCLE,4.760140000000001,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45,4.760140000000001
A00060,dep,1,CAR,6.83003,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,6.83003
A00061,dep,1,WALK,0.6549299999999999,8.783333333333333,RAIL,102.70711999999999,64.0,WALK,0.14239,2.066666666666667,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,230.7,281.58970999999997
A00061,dep,2,WALK,0.6549299999999999,8.783333333333333,RAIL,25.97226,17.0,RAIL,164.59847,94.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,225.63333333333333,281.44731
A00061,dep,3,WALK,1.97536,26.533333333333335,RAIL,192.16881,111.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,243.38333333333333,284.36582
A00061,dep,4,WALK,0.6549299999999999,8.783333333333333,RAIL,102.70711999999999,61.0,WALK,0.14239,2.066666666666667,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,227.7,281.58970999999997
A00061,dep,1,CAR,247.83398,155.26666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.26666666666668,247.83398
A00061,dep,2,WALK,0.6549299999999999,8.783333333333333,RAIL,102.70711999999999,64.0,WALK,0.14239,2.066666666666667,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,230.7,281.58970999999997
A00061,dep,3,WALK,0.6549299999999999,8.783333333333333,RAIL,25.97226,17.0,RAIL,164.59847,94.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,225.63333333333333,281.44731
A00061,dep,4,WALK,1.97536,26.533333333333335,RAIL,192.16881,111.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,243.38333333333333,284.36582
A00061,dep,5,WALK,0.6549299999999999,8.783333333333333,RAIL,102.70711999999999,61.0,WALK,0.14239,2.066666666666667,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,227.7,281.58970999999997
A00062,dep,1,WALK,10.35979,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2,10.35979
A00062,dep,2,WALK,2.1466,27.666666666666668,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43333333333334,11.71042
A00062,dep,3,WALK,2.1466,27.666666666666668,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43333333333334,11.71042
A00062,dep,4,WALK,2.1466,27.666666666666668,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.46666666666667,13.653789999999999
A00062,dep,5,WALK,2.1466,27.666666666666668,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43333333333334,11.71042
A00062,dep,1,BICYCLE,11.416469999999999,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25,11.416469999999999
A00062,dep,1,CAR,11.65732,12.833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.833333333333334,11.65732
A00063,dep,1,WALK,1.02129,12.916666666666666,BUS,11.01241,22.0,WALK,0.1187,1.6166666666666667,RAIL,132.41178,89.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,229.38333333333333,234.786
A00063,dep,2,WALK,1.18003,14.95,BUS,7.191520000000001,12.0,WALK,0.36460000000000004,4.916666666666667,RAIL,10.89649,10.0,RAIL,132.41178,89.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,230.75000000000003,244.20961000000003
A00063,dep,3,WALK,1.02129,12.916666666666666,BUS,11.01241,22.0,WALK,0.1187,1.6166666666666667,RAIL,132.41178,89.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,229.38333333333333,234.786
A00063,dep,1,CAR,175.62629,113.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.78333333333333,175.62629
A00064,dep,1,WALK,0.16247999999999999,2.05,BUS,9.4103,13.0,WALK,0.10954000000000001,1.5666666666666667,RAIL,51.36122,37.0,WALK,0.11763,2.15,RAIL,64.69368,39.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,194.65,218.02004000000002
A00064,dep,1,CAR,125.81345,83.48333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.48333333333333,125.81345
A00065,dep,1,WALK,0.67747,8.883333333333333,BUS,3.79452,9.0,WALK,0.64473,8.5,RAIL,30.41442,32.0,WALK,0.11966,1.7666666666666666,RAIL,55.41728,35.0,WALK,0.22184,3.1333333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,201.20000000000005,181.31445000000002
A00065,dep,2,WALK,0.70196,9.1,BUS,32.8426,61.0,WALK,0.24356,3.283333333333333,RAIL,61.79498,43.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,192.31666666666666,137.90399
A00065,dep,1,CAR,108.61192,76.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.03333333333333,108.61192
A00066,dep,1,CAR,185.33585,122.91666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.91666666666667,185.33585
A00067,dep,1,WALK,0.95582,12.233333333333333,BUS,2.5453699999999997,8.0,WALK,0.8488,13.35,RAIL,58.30546,38.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,125.50000000000001,72.67719
A00067,dep,2,WALK,0.95582,12.233333333333333,BUS,2.5453699999999997,8.0,WALK,0.8488,13.35,RAIL,58.30546,38.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,125.50000000000001,72.67719
A00067,dep,1,BICYCLE,49.99008,173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.4,49.99008
A00067,dep,1,CAR,50.04461,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,50.04461
A00068,dep,1,WALK,10.76169,136.41666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.41666666666666,10.76169
A00068,dep,2,WALK,2.5986,33.016666666666666,BUS,1.31068,5.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,18.72692
A00068,dep,3,WALK,1.3252899999999999,17.25,BUS,7.8431999999999995,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.01666666666667,18.73231
A00068,dep,4,WALK,2.5986,33.016666666666666,BUS,1.31068,5.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,18.72692
A00068,dep,5,WALK,1.3252899999999999,17.25,BUS,7.8431999999999995,21.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.05,20.675679999999996
A00068,dep,1,BICYCLE,10.83889,38.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.46666666666667,10.83889
A00068,dep,1,CAR,12.52943,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,12.52943
A00070,dep,1,WALK,10.59908,135.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.55,10.59908
A00070,dep,2,WALK,0.7595,9.75,BUS,3.29129,8.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.55,15.55798
A00070,dep,3,WALK,1.43834,18.566666666666666,BUS,3.9233000000000002,9.0,WALK,0.08479,1.3,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.63333333333333,12.19098
A00070,dep,4,WALK,0.7595,9.75,BUS,3.29129,8.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51666666666667,13.61461
A00070,dep,5,WALK,1.43834,18.566666666666666,BUS,3.9233000000000002,9.0,WALK,0.08479,1.3,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.63333333333333,12.19098
A00070,dep,1,BICYCLE,12.66465,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,12.66465
A00070,dep,1,CAR,13.19209,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,13.19209
A00072,dep,1,WALK,1.22842,15.616666666666667,BUS,29.16383,41.0,WALK,0.24317,4.433333333333334,RAIL,51.56834,38.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,152.83333333333331,92.17799
A00072,dep,2,WALK,1.22782,15.616666666666667,BUS,29.088919999999998,41.0,WALK,0.20926,3.85,RAIL,51.56834,38.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,152.25,92.06857
A00072,dep,1,BICYCLE,56.9893,197.73333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.73333333333332,56.9893
A00072,dep,1,CAR,61.410239999999995,54.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.416666666666664,61.410239999999995
A00073,dep,1,WALK,10.9231,139.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.03333333333333,10.9231
A00073,dep,2,WALK,0.44163,5.916666666666667,BUS,7.49209,21.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71666666666667,19.44091
A00073,dep,3,WALK,0.44163,5.916666666666667,BUS,7.49209,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68333333333334,17.49754
A00073,dep,4,WALK,0.44163,5.916666666666667,BUS,7.49209,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68333333333334,17.49754
A00073,dep,5,WALK,0.44163,5.916666666666667,BUS,7.49209,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68333333333334,17.49754
A00073,dep,1,BICYCLE,11.16569,39.983333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.983333333333334,11.16569
A00073,dep,1,CAR,12.594040000000001,14.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.566666666666666,12.594040000000001
A00074,dep,1,WALK,4.0886,52.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78333333333333,4.0886
A00074,dep,2,WALK,0.23518,3.1,BUS,4.0801799999999995,8.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,6.0846599999999995
A00074,dep,1,BICYCLE,4.2314099999999994,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.85,4.2314099999999994
A00074,dep,1,CAR,4.82418,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,4.82418
A00075,dep,1,WALK,6.10091,77.11666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.11666666666666,6.10091
A00075,dep,2,WALK,1.8411600000000001,23.366666666666667,BUS,2.89914,7.0,WALK,3.4686399999999997,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.76666666666667,8.20894
A00075,dep,3,WALK,1.8411600000000001,23.366666666666667,BUS,2.89914,7.0,WALK,3.4686399999999997,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.76666666666667,8.20894
A00075,dep,1,BICYCLE,7.53424,27.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.233333333333334,7.53424
A00075,dep,1,CAR,7.47909,11.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.233333333333333,7.47909
A00076,dep,1,WALK,1.10565,14.016666666666667,BUS,19.319490000000002,31.0,WALK,0.42112,5.833333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,265.48333333333335,292.90594
A00076,dep,2,WALK,1.10565,14.016666666666667,BUS,18.972900000000003,25.0,WALK,0.50276,7.766666666666667,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,265.6333333333333,292.38072
A00076,dep,3,WALK,1.10565,14.016666666666667,BUS,19.319490000000002,31.0,WALK,0.42112,5.833333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,265.48333333333335,292.90594
A00076,dep,1,WALK,1.10565,14.016666666666667,BUS,19.319490000000002,31.0,WALK,0.42112,5.833333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,265.48333333333335,292.90594
