attendee_id,direction,trip_option,leg1_mode,leg1_length,leg1_duration,leg2_mode,leg2_length,leg2_duration,leg3_mode,leg3_length,leg3_duration,leg4_mode,leg4_length,leg4_duration,leg5_mode,leg5_length,leg5_duration,leg6_mode,leg6_length,leg6_duration,leg7_mode,leg7_length,leg7_duration,leg8_mode,leg8_length,leg8_duration,leg9_mode,leg9_length,leg9_duration,leg10_mode,leg10_length,leg10_duration,leg11_mode,leg11_length,leg11_duration,leg12_mode,leg12_length,leg12_duration,leg13_mode,leg13_length,leg13_duration,leg14_mode,leg14_length,leg14_duration,leg15_mode,leg15_length,leg15_duration,total_duration,total_length
A00076,dep,2,WALK,1.10565,14.016666666666667,BUS,18.972900000000003,25.0,WALK,0.50276,7.766666666666667,RAIL,181.57776,113.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,265.6333333333333,292.38072
A00076,dep,3,WALK,1.10565,14.016666666666667,BUS,19.319490000000002,31.0,WALK,0.42112,5.833333333333333,RAIL,93.71414,55.0,WALK,0.26027,3.783333333333333,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,265.48333333333335,292.90594
A00077,dep,1,WALK,13.42399,172.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.66666666666666,13.42399
A00077,dep,2,WALK,2.07489,26.5,BUS,5.28122,18.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,18.8633
A00077,dep,1,BICYCLE,14.45095,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,14.45095
A00077,dep,1,CAR,15.57545,17.383333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.383333333333333,15.57545
A00078,dep,1,WALK,2.0910100000000003,28.266666666666666,RAIL,26.528389999999998,20.0,WALK,0.3326,4.85,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.91666666666667,35.38032
A00078,dep,2,WALK,0.42961,5.8,BUS,2.79054,12.0,WALK,0.2727,4.116666666666666,RAIL,26.528389999999998,20.0,WALK,0.3326,4.85,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,79.56666666666668,36.78216
A00078,dep,3,WALK,2.0910100000000003,28.266666666666666,RAIL,36.83714,22.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.18333333333332,48.949889999999996
A00078,dep,4,WALK,0.42961,5.8,BUS,2.79054,11.0,WALK,0.2727,4.116666666666666,RAIL,36.83714,22.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,96.83333333333333,50.351729999999996
A00078,dep,1,BICYCLE,28.37146,100.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.18333333333334,28.37146
A00078,dep,1,CAR,30.02234,25.416666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.416666666666668,30.02234
A00079,dep,1,WALK,11.78298,151.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.25,11.78298
A00079,dep,2,WALK,0.21253999999999998,2.9166666666666665,BUS,3.9013400000000003,14.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.68333333333334,13.6777
A00079,dep,3,WALK,0.21253999999999998,2.9166666666666665,BUS,3.9013400000000003,14.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.68333333333334,13.6777
A00079,dep,1,BICYCLE,13.131020000000001,47.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.75,13.131020000000001
A00079,dep,1,CAR,13.584280000000001,15.016666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.016666666666667,13.584280000000001
A00080,dep,1,WALK,15.54658,196.23333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.23333333333332,15.54658
A00080,dep,2,WALK,2.74019,35.75,RAIL,13.08833,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.53333333333333,25.802750000000003
A00080,dep,3,WALK,1.9998,25.85,RAIL,10.77455,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.66666666666667,24.691950000000002
A00080,dep,4,WALK,1.4533699999999998,18.466666666666665,BUS,1.87003,6.0,WALK,0.12079999999999999,2.033333333333333,RAIL,13.08833,10.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,90.28333333333333,26.50676
A00080,dep,1,BICYCLE,16.34243,57.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.55,16.34243
A00080,dep,1,CAR,21.638720000000003,19.966666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.966666666666665,21.638720000000003
A00081,dep,1,WALK,2.92312,37.0,BUS,4.07473,8.0,WALK,0.21368,2.8833333333333333,BUS,20.45453,20.0,WALK,0.132,2.05,RAIL,75.00341,57.0,WALK,0.16293000000000002,2.45,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,285.23333333333335,281.04967
A00081,dep,2,WALK,2.3931199999999997,30.3,BUS,22.936259999999997,33.0,WALK,0.28645,4.216666666666667,RAIL,180.17545,103.0,WALK,0.11784,1.8333333333333333,RAIL,115.50677999999999,77.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,303.26666666666665,331.43746999999996
A00081,dep,1,WALK,2.92312,37.0,BUS,4.07473,8.0,WALK,0.21368,2.8833333333333333,BUS,20.45453,20.0,WALK,0.132,2.05,RAIL,75.00341,57.0,WALK,0.16293000000000002,2.45,RAIL,87.86362,50.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,285.23333333333335,281.04967
A00081,dep,2,WALK,2.3931199999999997,30.3,BUS,22.936259999999997,33.0,WALK,0.28645,4.216666666666667,RAIL,180.17545,103.0,WALK,0.11784,1.8333333333333333,RAIL,115.50677999999999,77.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,303.26666666666665,331.43746999999996
A00082,dep,1,WALK,5.46145,70.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.41666666666667,5.46145
A00082,dep,2,WALK,0.56638,7.366666666666666,BUS,4.86686,9.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16666666666667,7.203329999999999
A00082,dep,3,WALK,1.05756,13.866666666666667,BUS,3.34835,8.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.63333333333333,6.80489
A00082,dep,4,WALK,1.05756,13.866666666666667,BUS,3.34835,8.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.63333333333333,6.80489
A00082,dep,1,BICYCLE,5.9759899999999995,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.15,5.9759899999999995
A00082,dep,1,CAR,7.229550000000001,9.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.266666666666667,7.229550000000001
A00083,dep,1,WALK,1.859,23.5,BUS,19.56928,28.0,WALK,0.13393,2.05,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,255.40000000000003,264.3163
A00083,dep,2,WALK,1.859,23.5,BUS,19.56928,28.0,WALK,0.13393,2.05,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,255.40000000000003,264.3163
A00083,dep,1,CAR,194.0159,119.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.23333333333333,194.0159
A00084,dep,1,WALK,4.8564300000000005,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.75,4.8564300000000005
A00084,dep,2,WALK,1.9421300000000001,24.983333333333334,BUS,1.32393,2.0,WALK,1.7692999999999999,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.78333333333333,5.035360000000001
A00084,dep,1,BICYCLE,4.89114,18.083333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.083333333333332,4.89114
A00084,dep,1,CAR,7.43937,7.416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.416666666666667,7.43937
A00085,dep,1,WALK,0.66574,8.516666666666667,BUS,4.60622,10.0,WALK,0.64473,8.5,RAIL,30.41442,32.0,WALK,0.12423999999999999,1.6833333333333333,RAIL,56.49371,30.0,WALK,0.22184,3.1333333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,190.78333333333333,185.13897
A00085,dep,2,WALK,0.79748,10.183333333333334,BUS,31.8111,59.0,WALK,0.24356,3.283333333333333,RAIL,61.79498,43.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,191.40000000000003,136.96801
A00085,dep,1,CAR,108.43867999999999,75.61666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.61666666666666,108.43867999999999
A00086,dep,1,CAR,131.30166,84.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.71666666666667,131.30166
A00087,dep,1,WALK,1.8320699999999999,23.416666666666668,RAIL,8.6026,6.0,WALK,0.25418999999999997,3.3,RAIL,28.81089,16.0,WALK,0.1784,2.533333333333333,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,94.05,51.185340000000004
A00087,dep,2,WALK,1.81843,23.2,RAIL,19.537950000000002,16.0,WALK,0.20179,3.05,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.01666666666667,31.121990000000004
A00087,dep,1,BICYCLE,33.6719,118.98333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.98333333333333,33.6719
A00087,dep,1,CAR,39.000629999999994,26.683333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.683333333333334,39.000629999999994
A00088,dep,1,BICYCLE,28.123639999999998,99.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46666666666667,28.123639999999998
A00088,dep,1,CAR,31.11009,27.316666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.316666666666666,31.11009
A00089,dep,1,WALK,2.28529,29.433333333333334,BUS,17.29902,34.0,WALK,0.09669,1.4833333333333334,RAIL,64.69368,39.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,203.80000000000004,176.53987
A00089,dep,2,WALK,2.28529,29.433333333333334,BUS,17.29902,33.0,WALK,0.09669,1.4833333333333334,RAIL,64.69368,39.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,206.7666666666667,174.5965
A00089,dep,3,WALK,2.28529,29.433333333333334,BUS,17.29902,33.0,WALK,0.09669,1.4833333333333334,RAIL,64.69368,39.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,202.80000000000004,176.53987
A00089,dep,1,CAR,126.92914,82.51666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.51666666666667,126.92914
A00090,dep,1,WALK,2.03947,26.883333333333333,RAIL,77.94439,59.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,161.81666666666666,122.30474999999998
A00090,dep,2,WALK,2.03947,26.883333333333333,RAIL,77.94439,59.0,WALK,0.22147999999999998,3.0166666666666666,RAIL,32.07784,19.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,161.81666666666666,122.30474999999998
A00090,dep,1,CAR,99.81963,67.51666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.51666666666667,99.81963
A00091,dep,1,WALK,9.47061,121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,9.47061
A00091,dep,2,WALK,0.92628,12.516666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28333333333333,10.4901
A00091,dep,3,WALK,0.92628,12.516666666666667,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.31666666666666,12.43347
A00091,dep,4,WALK,0.92628,12.516666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28333333333333,10.4901
A00091,dep,5,WALK,0.92628,12.516666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28333333333333,10.4901
A00091,dep,1,BICYCLE,9.98659,36.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13333333333333,9.98659
A00091,dep,1,CAR,10.48967,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,10.48967
A00092,dep,1,WALK,0.49419,6.283333333333333,BUS,7.55474,8.0,WALK,0.52616,7.466666666666667,RAIL,101.33897999999999,89.0,WALK,0.05274,0.7833333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,214.45,199.99133999999998
A00092,dep,2,WALK,1.4008399999999999,17.95,BUS,15.84339,21.0,WALK,0.30701999999999996,6.983333333333333,RAIL,80.71976,67.0,WALK,0.05274,0.7833333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,216.63333333333333,188.34828
A00092,dep,1,CAR,167.88415,108.11666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.11666666666666,167.88415
A00093,dep,1,WALK,0.38149,4.9,BUS,6.3960799999999995,5.0,WALK,0.24227,5.3,RAIL,13.70455,12.0,WALK,0.04822,0.7333333333333333,RAIL,115.50677999999999,77.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,158.85000000000002,146.30095999999998
A00093,dep,2,WALK,0.38149,4.9,BUS,6.3960799999999995,5.0,WALK,0.24227,5.3,RAIL,13.70455,12.0,WALK,0.04822,0.7333333333333333,RAIL,115.50677999999999,77.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,158.85000000000002,146.30095999999998
A00093,dep,3,WALK,2.6022600000000002,33.13333333333333,BUS,8.67801,14.0,WALK,0.15002000000000001,2.5166666666666666,RAIL,124.37982000000001,87.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,190.56666666666666,145.83168
A00093,dep,1,CAR,126.72612,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8,126.72612
A00094,dep,1,WALK,2.60144,33.3,RAIL,11.67597,17.0,WALK,0.13369999999999999,2.9166666666666665,RAIL,32.298880000000004,18.0,WALK,0.17565999999999998,2.6666666666666665,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,170.83333333333334,138.85372
A00094,dep,2,WALK,2.60144,33.3,RAIL,11.67597,17.0,WALK,0.13369999999999999,2.9166666666666665,RAIL,32.298880000000004,18.0,WALK,0.17342,2.6333333333333333,RAIL,80.00296,47.0,WALK,0.45792,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,174.76666666666665,136.90811
A00094,dep,3,WALK,2.59053,33.05,RAIL,5.67838,5.0,WALK,0.02859,0.48333333333333334,RAIL,34.72339,24.0,WALK,0.18321,2.75,RAIL,80.00296,48.0,WALK,0.45792,6.15,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,162.23333333333335,135.17217000000002
A00094,dep,1,CAR,105.74752000000001,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95,105.74752000000001
A00095,dep,1,WALK,0.96912,12.516666666666667,BUS,4.8584499999999995,10.5,WALK,0.41049,5.616666666666666,RAIL,45.896699999999996,44.0,WALK,0.18321,2.75,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,178.3,142.3425
A00095,dep,2,WALK,1.04024,13.416666666666666,BUS,7.52792,17.116666666666667,WALK,0.23879,5.6,SUBWAY,6.10283,9.0,WALK,0.16722,4.883333333333334,RAIL,45.57508,22.0,WALK,0.11634,1.5833333333333333,RAIL,21.468310000000002,13.0,RAIL,26.528389999999998,20.0,WALK,0.3326,4.85,BUS,4.659020000000001,10.0,WALK,1.7692999999999999,22.8,,,,,,,,,,144.25,115.52604
A00095,dep,3,WALK,0.96912,12.516666666666667,BUS,4.8584499999999995,10.5,WALK,0.41049,5.616666666666666,RAIL,45.896699999999996,44.0,WALK,0.18321,2.75,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,178.3,142.3425
A00095,dep,1,CAR,118.81267999999999,75.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.58333333333333,118.81267999999999
A00096,dep,1,WALK,12.64756,161.38333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.38333333333333,12.64756
A00096,dep,2,WALK,0.477,6.716666666666667,BUS,8.03615,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.48333333333333,18.07697
A00096,dep,3,WALK,0.477,6.716666666666667,BUS,8.03615,21.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.48333333333333,18.07697
A00096,dep,1,BICYCLE,13.06418,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.05,13.06418
A00096,dep,1,CAR,14.83891,15.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.233333333333333,14.83891
A00097,dep,1,WALK,1.3621800000000002,17.883333333333333,RAIL,10.77455,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.66666666666666,22.11096
A00097,dep,2,WALK,0.13287000000000002,1.8666666666666667,BUS,1.4018,4.0,WALK,0.1105,1.9,RAIL,13.08833,12.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,73.55,24.707729999999998
A00097,dep,3,WALK,0.19028,2.65,BUS,19.992369999999998,41.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.41666666666666,29.746470000000002
A00097,dep,4,WALK,1.36337,17.8,RAIL,13.08833,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.58333333333334,24.42593
A00097,dep,5,WALK,1.3621800000000002,17.883333333333333,RAIL,10.77455,9.0,WALK,0.41041000000000005,6.016666666666667,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,24.05433
A00097,dep,1,BICYCLE,18.83936,66.98333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98333333333333,18.83936
A00097,dep,1,CAR,22.31419,21.616666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.616666666666667,22.31419
A00098,dep,1,WALK,0.72738,9.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.466666666666667,0.72738
A00098,dep,1,BICYCLE,0.8651,3.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.966666666666667,0.8651
A00098,dep,1,CAR,3.99068,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,3.99068
A00099,dep,1,WALK,11.570030000000001,146.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.95,11.570030000000001
A00099,dep,2,WALK,0.91464,11.883333333333333,BUS,6.75746,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.65,17.23592
A00099,dep,3,WALK,1.08651,14.05,BUS,5.62588,18.0,BUS,9.7371,20.0,WALK,1.77009,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.85,18.21958
A00099,dep,4,WALK,1.11071,14.233333333333333,BUS,3.23225,10.0,BUS,7.97208,13.0,WALK,0.10101,1.6166666666666667,BUS,4.3455699999999995,10.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.61666666666667,19.160600000000002
A00099,dep,5,WALK,1.08651,14.05,BUS,5.62588,18.0,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.81666666666666,16.27621
A00099,dep,1,BICYCLE,11.848040000000001,42.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.15,11.848040000000001
A00099,dep,1,CAR,13.60304,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.55,13.60304
A00100,dep,1,WALK,1.546,19.616666666666667,BUS,9.89918,20.0,WALK,0.16032,2.4,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,243.86666666666667,254.35959000000003
A00100,dep,2,WALK,1.546,19.616666666666667,BUS,9.89918,20.0,WALK,0.16032,2.4,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,243.86666666666667,254.35959000000003
A00100,dep,1,WALK,1.546,19.616666666666667,BUS,9.89918,20.0,WALK,0.16032,2.4,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,243.86666666666667,254.35959000000003
A00100,dep,2,WALK,1.546,19.616666666666667,BUS,9.89918,20.0,WALK,0.16032,2.4,RAIL,152.53244,96.0,WALK,0.19712000000000002,2.933333333333333,RAIL,80.00296,49.0,WALK,0.45775,6.15,BUS,7.16484,17.0,WALK,2.39898,30.766666666666666,,,,,,,,,,,,,,,,,,,243.86666666666667,254.35959000000003
